,name,objid,date,ra,dec,dist,type,subtype,mapp,mabs,importance
380,FENGYUN 1C DEB,1999-025UM,1999-01-01,150.4506685778517,0.875185846502024,4.7169655084727215e-05,Satellite,debris,25.0,25.0,0
381,COSMOS 2251 DEB,1993-036AAC,1993-01-01,131.3746738694337,1.0161850284025127,5.080814665372232e-05,Satellite,debris,25.0,25.0,0
381,ELEKTRO-L 2,2015-074A,2015-01-01,152.90873963548466,0.0008604051921991681,0.0002818683100624634,Satellite,communication,25.0,25.0,0
381,FENGYUN 1C DEB,1999-025UN,1999-01-01,142.24655448373767,1.0921293990466523,4.845462246283146e-05,Satellite,debris,25.0,25.0,0
382,COSMOS 2251 DEB,1993-036AAD,1993-01-01,166.78419360086048,0.42856242800865274,4.720227529649306e-05,Satellite,debris,25.0,25.0,0
382,COSMOS 2513,2015-075A,2015-01-01,63.70795009857229,0.0009731923242017866,0.000281818188922176,Satellite,communication,25.0,25.0,0
382,FENGYUN 1C DEB,1999-025UP,1999-01-01,230.2388096212307,-1.3139073602117675,4.897169600106336e-05,Satellite,debris,25.0,25.0,0
383,COSMOS 2251 DEB,1993-036AAE,1993-01-01,175.9947249189416,0.2151776473944977,4.8763986852918794e-05,Satellite,debris,25.0,25.0,0
383,EXPRESS-AMU1,2015-082A,2015-01-01,325.7883238409539,-9.780671838423994e-05,0.00028180668291752944,Satellite,communication,25.0,25.0,0
383,FENGYUN 1C DEB,1999-025UQ,1999-01-01,135.9602317635837,1.231216769081136,4.8503307463495134e-05,Satellite,debris,25.0,25.0,0
384,COSMOS 2251 DEB,1993-036AAF,1993-01-01,16.842660306531616,0.31174149348599584,4.7726622870611476e-05,Satellite,debris,25.0,25.0,0
384,FENGYUN 1C DEB,1999-025UX,1999-01-01,284.0329862698268,-1.6810988662416828,4.704793704725734e-05,Satellite,debris,25.0,25.0,0
384,GAOFEN 4,2015-083A,2015-01-01,183.78984881636828,1.4502890493218824e-05,0.0002819794551273495,Satellite,communication,25.0,25.0,0
385,BELINTERSAT-1,2016-001A,2016-01-01,252.8875379008219,-0.000592086385081822,0.00028186604152451747,Satellite,communication,25.0,25.0,0
385,COSMOS 2251 DEB,1993-036AAH,1993-01-01,234.89429337742115,-1.0132683993173044,4.772313274117227e-05,Satellite,debris,25.0,25.0,0
385,FENGYUN 1C DEB,1999-025UY,1999-01-01,203.59953339516136,-0.5559743184590761,4.8018118257667486e-05,Satellite,debris,25.0,25.0,0
386,COSMOS 2251 DEB,1993-036AAM,1993-01-01,258.7685988681822,-1.2370988964543106,4.755492280297929e-05,Satellite,debris,25.0,25.0,0
386,FENGYUN 1C DEB,1999-025VA,1999-01-01,248.4665518027904,-1.5654964337119646,4.805629200675998e-05,Satellite,debris,25.0,25.0,0
386,IRNSS-1E,2016-003A,2016-01-01,203.73653132753213,-0.18932281825516117,0.00028239166656559135,Satellite,communication,25.0,25.0,0
387,COSMOS 2251 DEB,1993-036AAQ,1993-01-01,81.69662223839943,1.2567840837336357,4.7108589136195235e-05,Satellite,debris,25.0,25.0,0
387,FENGYUN 1C DEB,1999-025VB,1999-01-01,201.01459077697908,-0.573231521750224,4.815680290787732e-05,Satellite,debris,25.0,25.0,0
388,COSMOS 2251 DEB,1993-036AAR,1993-01-01,327.7210191157886,-0.6900674119307211,4.6128064157174734e-05,Satellite,debris,25.0,25.0,0
388,EUTELSAT 9B,2016-005A,2016-01-01,348.60939045165435,-9.73959924462047e-05,0.0002817074204218845,Satellite,communication,25.0,25.0,0
388,FENGYUN 1C DEB,1999-025VD,1999-01-01,352.8730321236409,-0.2886744125415614,4.762384244593449e-05,Satellite,debris,25.0,25.0,0
389,COSMOS 2251 DEB,1993-036AAS,1993-01-01,244.8881851014196,-1.1115420002836935,4.827791490148699e-05,Satellite,debris,25.0,25.0,0
389,FENGYUN 1C DEB,1999-025VE,1999-01-01,172.09314830563872,0.34175424279389266,4.8282618473351827e-05,Satellite,debris,25.0,25.0,0
389,SES-9,2016-013A,2016-01-01,295.2842998594126,-0.0003134413305887578,0.00028184907798334025,Satellite,communication,25.0,25.0,0
390,COSMOS 2251 DEB,1993-036AAT,1993-01-01,35.665696819706994,0.6573792060504308,4.773698042320616e-05,Satellite,debris,25.0,25.0,0
390,EUTELSAT 65 WEST A,2016-014A,2016-01-01,244.03497861662103,-0.0008294377873639788,0.0002818887591014385,Satellite,communication,25.0,25.0,0
390,FENGYUN 1C DEB,1999-025VF,1999-01-01,23.101703736629034,0.5474385974473726,4.7291761880974106e-05,Satellite,debris,25.0,25.0,0
391,COSMOS 2251 DEB,1993-036AAU,1993-01-01,273.75455326040975,-1.2915388971324882,4.679797651304279e-05,Satellite,debris,25.0,25.0,0
391,FENGYUN 1C DEB,1999-025VG,1999-01-01,275.71816492103784,-1.7178495059793604,4.796810302019461e-05,Satellite,debris,25.0,25.0,0
391,IRNSS-1F,2016-015A,2016-01-01,300.59365456873655,-0.05718664230663581,0.0002816498595349082,Satellite,communication,25.0,25.0,0
392,COSMOS 2251 DEB,1993-036AAV,1993-01-01,105.3352519747718,1.2537469219004085,4.7710097990329815e-05,Satellite,debris,25.0,25.0,0
392,FENGYUN 1C DEB,1999-025VH,1999-01-01,194.48220843662207,-0.3508224073919527,4.887229547507182e-05,Satellite,debris,25.0,25.0,0
392,IRNSS-1G,2016-027A,2016-01-01,148.58845766735578,0.03807822316422905,0.0002819639855541906,Satellite,communication,25.0,25.0,0
393,COSMOS 2251 DEB,1993-036AAW,1993-01-01,49.534912982608475,0.9582356892820061,4.763034859421089e-05,Satellite,debris,25.0,25.0,0
393,FENGYUN 1C DEB,1999-025VJ,1999-01-01,352.9701576920175,-0.3859281963659805,4.8039506468795036e-05,Satellite,debris,25.0,25.0,0
393,JCSAT 2B,2016-028A,2016-01-01,75.40202897369542,0.00023247810052459176,0.00028183250167700824,Satellite,communication,25.0,25.0,0
394,COSMOS 2251 DEB,1993-036AAZ,1993-01-01,155.70788633596368,0.5642770066903052,4.823929702240797e-05,Satellite,debris,25.0,25.0,0
394,FENGYUN 1C DEB,1999-025VK,1999-01-01,53.23926484722965,1.3491900762011542,4.7822359472047564e-05,Satellite,debris,25.0,25.0,0
394,THAICOM 8,2016-031A,2016-01-01,299.538380909511,-0.0009740083308533583,0.00028179630142974316,Satellite,communication,25.0,25.0,0
395,COSMOS 2251 DEB,1993-036ABA,1993-01-01,54.97125350852936,0.9991440471828249,4.775349242422999e-05,Satellite,debris,25.0,25.0,0
395,FENGYUN 1C DEB,1999-025VN,1999-01-01,215.3457994616947,-0.8760809267057769,4.9477868852469606e-05,Satellite,debris,25.0,25.0,0
396,BD-2-G7,2016-037A,2016-01-01,301.23206393736467,-0.014010597257436872,0.000281820171668717,Satellite,communication,25.0,25.0,0
396,COSMOS 2251 DEB,1993-036ABC,1993-01-01,53.33109010317133,0.9581430103603276,4.83564772137032e-05,Satellite,debris,25.0,25.0,0
396,FENGYUN 1C DEB,1999-025VP,1999-01-01,226.55584450397856,-1.2144437686627643,4.821424218564849e-05,Satellite,debris,25.0,25.0,0
397,ABS-2A (MONGOLSAT-1),2016-038A,2016-01-01,58.458894751353796,0.00030885951945407733,0.0002818257553353553,Satellite,communication,25.0,25.0,0
397,COSMOS 2251 DEB,1993-036ABD,1993-01-01,350.7183656889486,-0.26601880192481,4.7698164745900905e-05,Satellite,debris,25.0,25.0,0
397,FENGYUN 1C DEB,1999-025VQ,1999-01-01,111.29027789277643,1.6111156864385274,4.9440494602048866e-05,Satellite,debris,25.0,25.0,0
398,COSMOS 2251 DEB,1993-036ABE,1993-01-01,155.77212121358946,0.6356109880089031,4.765870006049743e-05,Satellite,debris,25.0,25.0,0
398,EUTELSAT 117 WEST B,2016-038B,2016-01-01,58.738255461182085,0.00012586444634596588,0.00028184623297970225,Satellite,communication,25.0,25.0,0
398,FENGYUN 1C DEB,1999-025VR,1999-01-01,121.4048261438182,1.495009257529717,4.825798360029258e-05,Satellite,debris,25.0,25.0,0
399,BRISAT,2016-039A,2016-01-01,308.4103417225334,-0.00024279200950679062,0.00028182668615270507,Satellite,communication,25.0,25.0,0
399,COSMOS 2251 DEB,1993-036ABF,1993-01-01,345.23617176244363,-0.36304781923111124,4.788883862241415e-05,Satellite,debris,25.0,25.0,0
399,FENGYUN 1C DEB,1999-025VS,1999-01-01,277.8096198966721,-1.7153956965175177,4.838675852438583e-05,Satellite,debris,25.0,25.0,0
400,COSMOS 2251 DEB,1993-036ABH,1993-01-01,128.13184289955873,1.0447121213655275,4.791350198162171e-05,Satellite,debris,25.0,25.0,0
400,ECHOSTAR 18,2016-039B,2016-01-01,335.317362334559,-0.00033947986694208914,0.0002818122392381778,Satellite,communication,25.0,25.0,0
400,FENGYUN 1C DEB,1999-025VT,1999-01-01,236.3971932209694,-1.4376088822334359,4.870855043351216e-05,Satellite,debris,25.0,25.0,0
401,COSMOS 2251 DEB,1993-036ABJ,1993-01-01,328.96271639687933,-0.6907537068063084,4.7574569517100284e-05,Satellite,debris,25.0,25.0,0
401,FENGYUN 1C DEB,1999-025VV,1999-01-01,177.87875137984682,0.15283126854404866,4.921075886234996e-05,Satellite,debris,25.0,25.0,0
401,TIANTONG-1 1,2016-048A,2016-01-01,153.50009188326644,0.0393126676794032,0.00028202357138438166,Satellite,communication,25.0,25.0,0
402,COSMOS 2251 DEB,1993-036ABM,1993-01-01,323.34527957386035,-0.8415655877063063,4.675692325532125e-05,Satellite,debris,25.0,25.0,0
402,FENGYUN 1C DEB,1999-025VW,1999-01-01,202.41408430628042,-0.6335810851392422,4.894448149903105e-05,Satellite,debris,25.0,25.0,0
402,JCSAT-16,2016-050A,2016-01-01,311.98796993186545,-0.00015391067320276992,0.0002818244010843339,Satellite,communication,25.0,25.0,0
403,COSMOS 2251 DEB,1993-036ABN,1993-01-01,193.58717911338746,-0.2929447379269847,4.845042047842717e-05,Satellite,debris,25.0,25.0,0
403,FENGYUN 1C DEB,1999-025VX,1999-01-01,51.495526763833254,1.3188417108691615,4.816845614562927e-05,Satellite,debris,25.0,25.0,0
404,COSMOS 2251 DEB,1993-036ABP,1993-01-01,172.6071095178227,0.18232265246314158,4.778275480544825e-05,Satellite,debris,25.0,25.0,0
404,FENGYUN 1C DEB,1999-025VZ,1999-01-01,64.76337655319992,1.5559307545598557,4.6974573830996135e-05,Satellite,debris,25.0,25.0,0
405,COSMOS 2251 DEB,1993-036ABQ,1993-01-01,323.6589124728294,-0.8027404047185525,4.769066308983372e-05,Satellite,debris,25.0,25.0,0
405,FENGYUN 1C DEB,1999-025WA,1999-01-01,261.64887324145883,-1.693437031004724,4.826314752839814e-05,Satellite,debris,25.0,25.0,0
405,INSAT-3DR,2016-054A,2016-01-01,349.51239682050857,-0.00020424274185521936,0.0002816191678975693,Satellite,communication,25.0,25.0,0
406,COSMOS 2251 DEB,1993-036ABR,1993-01-01,278.91588876799193,-1.2784025301636728,4.6601641619420046e-05,Satellite,debris,25.0,25.0,0
406,FENGYUN 1C DEB,1999-025WB,1999-01-01,126.00626028856881,1.4199962016681302,4.865029135960861e-05,Satellite,debris,25.0,25.0,0
406,GSAT-18,2016-060A,2016-01-01,70.40258977967167,0.0014078348624616851,0.00028179952433043525,Satellite,communication,25.0,25.0,0
407,COSMOS 2251 DEB,1993-036ABU,1993-01-01,352.42098043364814,-0.294132383219011,4.697006942314296e-05,Satellite,debris,25.0,25.0,0
407,FENGYUN 1C DEB,1999-025WE,1999-01-01,217.3880058413891,-0.9161916709719825,4.832595121648005e-05,Satellite,debris,25.0,25.0,0
407,SKY MUSTER 2,2016-060B,2016-01-01,302.15148575545646,-0.00020346149706776571,0.0002818373494280195,Satellite,communication,25.0,25.0,0
408,COSMOS 2251 DEB,1993-036ABW,1993-01-01,168.26869826219993,0.2993057618758711,4.7887672433814154e-05,Satellite,debris,25.0,25.0,0
408,FENGYUN 1C DEB,1999-025WF,1999-01-01,251.00684208493817,-1.6241356990805929,4.859866930032571e-05,Satellite,debris,25.0,25.0,0
408,HIMAWARI-9,2016-064A,2016-01-01,297.6071059205535,-0.00016968988297074233,0.000281845855969164,Satellite,communication,25.0,25.0,0
409,COSMOS 2251 DEB,1993-036ABX,1993-01-01,162.59448822949906,0.4772015784661351,4.713088133473924e-05,Satellite,debris,25.0,25.0,0
409,FENGYUN 1C DEB,1999-025WH,1999-01-01,49.15158996219892,1.309766031914672,4.852023811311468e-05,Satellite,debris,25.0,25.0,0
409,SHIJIAN-17 (SJ-17),2016-065A,2016-01-01,283.825075976277,-0.06805314644492849,0.00028400316994825107,Satellite,communication,25.0,25.0,0
410,COSMOS 2251 DEB,1993-036ABY,1993-01-01,95.6742252228962,1.2917007542205075,4.721676054744976e-05,Satellite,debris,25.0,25.0,0
410,FENGYUN 1C DEB,1999-025WJ,1999-01-01,336.7341071317465,-0.7196797378997296,4.78739453061448e-05,Satellite,debris,25.0,25.0,0
410,GOES 16,2016-071A,2016-01-01,154.18488335389304,8.152915690482229e-05,0.000281885512504476,Satellite,communication,25.0,25.0,0
411,COSMOS 2251 DEB,1993-036ACA,1993-01-01,169.31481597322568,0.3285400176893467,4.754197806966577e-05,Satellite,debris,25.0,25.0,0
411,FENGYUN 1C DEB,1999-025WL,1999-01-01,212.68501775212283,-0.83879261283106,4.786723437920769e-05,Satellite,debris,25.0,25.0,0
411,TIANLIAN 1-04,2016-072A,2016-01-01,303.65513961451376,-0.03268656758187069,0.00028172587324901843,Satellite,communication,25.0,25.0,0
412,COSMOS 2251 DEB,1993-036ACB,1993-01-01,291.46513255986423,-1.208133635709435,4.7499513354182094e-05,Satellite,debris,25.0,25.0,0
412,FENGYUN 1C DEB,1999-025WM,1999-01-01,147.11257600274544,0.9471829007363654,4.692493431738687e-05,Satellite,debris,25.0,25.0,0
412,FENGYUN 4A,2016-077A,2016-01-01,282.0445867697695,-0.0013710847353359393,0.0002818095704640049,Satellite,communication,25.0,25.0,0
413,COSMOS 2251 DEB,1993-036ACD,1993-01-01,176.30049313115742,0.09323837600301428,4.750287820493779e-05,Satellite,debris,25.0,25.0,0
413,ECHOSTAR 19,2016-079A,2016-01-01,162.29353093300767,4.617999570946579e-05,0.00028188737608754184,Satellite,communication,25.0,25.0,0
413,FENGYUN 1C DEB,1999-025WN,1999-01-01,322.0142715319447,-1.170454266278032,4.76200518356504e-05,Satellite,debris,25.0,25.0,0
414,COSMOS 2251 DEB,1993-036ACE,1993-01-01,346.9221686380441,-0.4264278154473374,4.719618405089072e-05,Satellite,debris,25.0,25.0,0
414,FENGYUN 1C DEB,1999-025WP,1999-01-01,101.65419299944223,1.7116899125779181,4.762427338924602e-05,Satellite,debris,25.0,25.0,0
414,JCSAT-15,2016-082A,2016-01-01,3.9118254051130794,-1.045481758418893e-06,0.0002818221212308852,Satellite,communication,25.0,25.0,0
415,COSMOS 2251 DEB,1993-036ACF,1993-01-01,124.73552621743895,1.0751356186083745,4.763603252713699e-05,Satellite,debris,25.0,25.0,0
415,FENGYUN 1C DEB,1999-025WQ,1999-01-01,30.157390261277605,0.8343571600183877,4.786687854720789e-05,Satellite,debris,25.0,25.0,0
415,STAR ONE D1,2016-082B,2016-01-01,186.3376863916707,-4.6729487402260587e-05,0.00028194420505549375,Satellite,communication,25.0,25.0,0
416,COSMOS 2251 DEB,1993-036ACL,1993-01-01,154.27766460923064,0.5688731184116714,4.7231108085557996e-05,Satellite,debris,25.0,25.0,0
416,FENGYUN 1C DEB,1999-025WR,1999-01-01,19.94951904058698,0.5106051494626355,4.676433312725881e-05,Satellite,debris,25.0,25.0,0
416,TJS-2,2017-001A,2017-01-01,287.254157960035,-0.002449350983083081,0.0002818549939109403,Satellite,communication,25.0,25.0,0
417,COSMOS 2251 DEB,1993-036ACM,1993-01-01,119.24814766907205,1.1651704653679793,4.811481528184165e-05,Satellite,debris,25.0,25.0,0
417,FENGYUN 1C DEB,1999-025WS,1999-01-01,133.15157030829988,1.3589377190606464,4.7704512062059465e-05,Satellite,debris,25.0,25.0,0
417,HISPASAT 36W-1,2017-006A,2017-01-01,308.53117388900495,-6.349344046792405e-05,0.00028185441511613266,Satellite,communication,25.0,25.0,0
418,COSMOS 2251 DEB,1993-036ACN,1993-01-01,214.21608874922566,-0.7093252007434405,4.773874123435665e-05,Satellite,debris,25.0,25.0,0
418,FENGYUN 1C DEB,1999-025WT,1999-01-01,171.89308270353123,0.2874247148209939,4.8612886759609205e-05,Satellite,debris,25.0,25.0,0
418,TELKOM 3S,2017-007A,2017-01-01,80.04280597804735,0.00023223465058576275,0.0002818422503461897,Satellite,communication,25.0,25.0,0
419,COSMOS 2251 DEB,1993-036ACQ,1993-01-01,67.4485762491095,1.1463578730912816,4.612027404898895e-05,Satellite,debris,25.0,25.0,0
419,FENGYUN 1C DEB,1999-025WU,1999-01-01,68.65358475542303,1.5937549717346668,4.810981661827627e-05,Satellite,debris,25.0,25.0,0
420,COSMOS 2251 DEB,1993-036ACR,1993-01-01,164.9239674430987,0.42261211263445364,5.2137715300149535e-05,Satellite,debris,25.0,25.0,0
420,ECHOSTAR 23,2017-014A,2017-01-01,73.26658218761882,0.0001849296207560728,0.00028183189136588276,Satellite,communication,25.0,25.0,0
420,FENGYUN 1C DEB,1999-025WW,1999-01-01,299.7013510653214,-1.5231339377054096,4.815403372317342e-05,Satellite,debris,25.0,25.0,0
421,COSMOS 2251 DEB,1993-036ACS,1993-01-01,244.96255784346306,-1.163647239684065,5.173973810274566e-05,Satellite,debris,25.0,25.0,0
421,FENGYUN 1C DEB,1999-025WY,1999-01-01,238.47185327656766,-1.4587133212954067,6.093663397370889e-05,Satellite,debris,25.0,25.0,0
421,SES-10,2017-017A,2017-01-01,68.38868788739896,0.00020233935578294957,0.00028182015762424667,Satellite,communication,25.0,25.0,0
422,CHINASAT 16 (SJ-13),2017-018A,2017-01-01,306.2485270941623,-0.0007998925270948757,0.00028175937354869493,Satellite,communication,25.0,25.0,0
422,COSMOS 2251 DEB,1993-036ACV,1993-01-01,309.483925431423,-1.0566207785228765,4.708568653916571e-05,Satellite,debris,25.0,25.0,0
422,FENGYUN 1C DEB,1999-025XA,1999-01-01,264.32733070168825,-1.7102073682815904,4.858351246379638e-05,Satellite,debris,25.0,25.0,0
423,COSMOS 2251 DEB,1993-036ACW,1993-01-01,135.3980792454871,0.9319108875179702,4.8792406744146464e-05,Satellite,debris,25.0,25.0,0
423,FENGYUN 1C DEB,1999-025XB,1999-01-01,241.25601450836143,-1.4935486153442545,4.835621021686317e-05,Satellite,debris,25.0,25.0,0
423,KOREASAT 7,2017-023A,2017-01-01,40.583515926548344,0.00026822808759118487,0.00028182451945847923,Satellite,communication,25.0,25.0,0
424,COSMOS 2251 DEB,1993-036ACX,1993-01-01,19.511347905338468,0.41322203597649104,4.7504233833847696e-05,Satellite,debris,25.0,25.0,0
424,FENGYUN 1C DEB,1999-025XC,1999-01-01,286.9660695903115,-1.6642063595912127,4.837242531224209e-05,Satellite,debris,25.0,25.0,0
424,SGDC,2017-023B,2017-01-01,224.87658837086408,-0.00010709910294781946,0.00028190750597588665,Satellite,communication,25.0,25.0,0
425,COSMOS 2251 DEB,1993-036ACY,1993-01-01,13.652787492045018,0.2762013424851497,4.762020361303946e-05,Satellite,debris,25.0,25.0,0
425,FENGYUN 1C DEB,1999-025XD,1999-01-01,74.68437752691088,1.641331399303374,4.832667245232639e-05,Satellite,debris,25.0,25.0,0
425,GSAT-9,2017-024A,2017-01-01,54.65748956640145,0.000976631680892648,0.00028178697955637207,Satellite,communication,25.0,25.0,0
426,COSMOS 2251 DEB,1993-036ACZ,1993-01-01,82.01286020666205,1.2721243720917026,4.6813948277926046e-05,Satellite,debris,25.0,25.0,0
426,FENGYUN 1C DEB,1999-025XE,1999-01-01,68.9646580242971,1.5758179074558236,4.873360585387596e-05,Satellite,debris,25.0,25.0,0
426,INMARSAT 5-F4,2017-025A,2017-01-01,177.2596219129628,0.00010012259306471958,0.0002818641450653238,Satellite,communication,25.0,25.0,0
427,COSMOS 2251 DEB,1993-036ADC,1993-01-01,158.44052437120155,0.5008034799929993,4.767594465211381e-05,Satellite,debris,25.0,25.0,0
427,FENGYUN 1C DEB,1999-025XF,1999-01-01,31.101035854990233,0.7899422651067255,4.846732413090406e-05,Satellite,debris,25.0,25.0,0
427,SES-15,2017-026A,2017-01-01,303.04742377015,-0.0002287970724900535,0.00028184341827814323,Satellite,communication,25.0,25.0,0
428,COSMOS 2251 DEB,1993-036ADD,1993-01-01,356.7239353677756,-0.14266455630460265,4.770948762816259e-05,Satellite,debris,25.0,25.0,0
428,FENGYUN 1C DEB,1999-025XG,1999-01-01,209.50900541472845,-0.8024337108377911,4.977689824720581e-05,Satellite,debris,25.0,25.0,0
428,VIASAT-2,2017-029A,2017-01-01,23.50296791734685,0.0001534292749832205,0.0002818366941394543,Satellite,communication,25.0,25.0,0
429,COSMOS 2251 DEB,1993-036ADE,1993-01-01,245.03417250799532,-1.1379380609720868,4.745108635868927e-05,Satellite,debris,25.0,25.0,0
429,EUTELSAT 172B,2017-029B,2017-01-01,198.07566007488703,-9.513816709097437e-05,0.00028186502065478963,Satellite,communication,25.0,25.0,0
429,FENGYUN 1C DEB,1999-025XH,1999-01-01,2.1284585906127136,0.008317757558136489,4.801103024269571e-05,Satellite,debris,25.0,25.0,0
430,COSMOS 2251 DEB,1993-036ADF,1993-01-01,311.11253527351676,-1.0354009417436878,4.8769192657299693e-05,Satellite,debris,25.0,25.0,0
430,FENGYUN 1C DEB,1999-025XJ,1999-01-01,227.13752972765772,-1.2224468262460242,4.8406062185040676e-05,Satellite,debris,25.0,25.0,0
430,GSAT-19,2017-031A,2017-01-01,142.3289345202581,0.0005659469962542166,0.00028192513579103953,Satellite,communication,25.0,25.0,0
431,COSMOS 2251 DEB,1993-036ADG,1993-01-01,158.42321296230656,0.567560706942332,4.772546008457222e-05,Satellite,debris,25.0,25.0,0
431,ECHOSTAR 21,2017-032A,2017-01-01,353.08586724703815,-0.02665342301021138,0.0002817784345809075,Satellite,communication,25.0,25.0,0
431,FENGYUN 1C DEB,1999-025XK,1999-01-01,213.56898353932877,-0.9065882484902328,4.89176238954004e-05,Satellite,debris,25.0,25.0,0
432,CHINASAT 9A (ZX 9A),2017-035A,2017-01-01,159.17259610977513,0.00017454772980512244,0.00028189399617759595,Satellite,communication,25.0,25.0,0
432,COSMOS 2251 DEB,1993-036ADH,1993-01-01,211.42734132202514,-0.5920585347956295,4.730547148535669e-05,Satellite,debris,25.0,25.0,0
432,FENGYUN 1C DEB,1999-025XL,1999-01-01,260.71309391443117,-1.6871790527130983,4.815675169335128e-05,Satellite,debris,25.0,25.0,0
433,BULGARIASAT-1,2017-038A,2017-01-01,340.8448873281394,-0.0001092120543655,0.0002817852254866276,Satellite,communication,25.0,25.0,0
433,COSMOS 2251 DEB,1993-036ADJ,1993-01-01,43.914829210707495,0.8664920879491081,4.77602010019208e-05,Satellite,debris,25.0,25.0,0
433,FENGYUN 1C DEB,1999-025XM,1999-01-01,271.5807781935146,-1.7281242924740656,4.8501031045347705e-05,Satellite,debris,25.0,25.0,0
434,COSMOS 2251 DEB,1993-036ADK,1993-01-01,239.3552251878465,-1.0522271503588176,4.771067515467001e-05,Satellite,debris,25.0,25.0,0
434,FENGYUN 1C DEB,1999-025XN,1999-01-01,169.8162100600621,0.31628969883816405,5.060347010094233e-05,Satellite,debris,25.0,25.0,0
434,HELLAS-SAT 3,2017-040A,2017-01-01,118.0886284481555,0.0010031641741012438,0.00028190016779133846,Satellite,communication,25.0,25.0,0
435,COSMOS 2251 DEB,1993-036ADM,1993-01-01,282.90224102565134,-1.2800729968590807,4.7017278297107195e-05,Satellite,debris,25.0,25.0,0
435,FENGYUN 1C DEB,1999-025XR,1999-01-01,49.69345798411859,1.2844514542462349,4.609210329487182e-05,Satellite,debris,25.0,25.0,0
435,GSAT-17,2017-040B,2017-01-01,151.93835131117964,0.0003851615486033639,0.0002819784932484167,Satellite,communication,25.0,25.0,0
436,COSMOS 2251 DEB,1993-036ADP,1993-01-01,359.8603214870138,-0.07093429172518882,4.7599095579450864e-05,Satellite,debris,25.0,25.0,0
436,FENGYUN 1C DEB,1999-025XS,1999-01-01,330.5292146166503,-0.8871939835952612,4.818053836064236e-05,Satellite,debris,25.0,25.0,0
437,COSMOS 2251 DEB,1993-036ADR,1993-01-01,210.73695471403732,-0.6422286577831281,4.759605688061225e-05,Satellite,debris,25.0,25.0,0
437,COSMOS 2520,2017-046A,2017-01-01,329.39811386862766,-7.505607737896192e-05,0.00028182689234813104,Satellite,communication,25.0,25.0,0
437,FENGYUN 1C DEB,1999-025XU,1999-01-01,309.9736773264514,-1.3703456880892864,4.690948639727678e-05,Satellite,debris,25.0,25.0,0
438,COSMOS 2251 DEB,1993-036ADT,1993-01-01,337.7691567387265,-0.5336699141790379,4.626849623211558e-05,Satellite,debris,25.0,25.0,0
438,FENGYUN 1C DEB,1999-025XW,1999-01-01,82.60445045218442,1.7052720001777268,4.6528168726447316e-05,Satellite,debris,25.0,25.0,0
438,TDRS 13,2017-047A,2017-01-01,233.5465970227866,-0.08772511700610694,0.00028207686786837127,Satellite,communication,25.0,25.0,0
439,COSMOS 2251 DEB,1993-036ADV,1993-01-01,274.0336154595488,-1.2899612932560351,4.757287501521752e-05,Satellite,debris,25.0,25.0,0
439,FENGYUN 1C DEB,1999-025XX,1999-01-01,204.9867040864157,-0.7115804629113276,4.725710562373439e-05,Satellite,debris,25.0,25.0,0
439,QZS-3,2017-048A,2017-01-01,7.485383562165509,5.9254226310471243e-05,0.0002818150328307701,Satellite,communication,25.0,25.0,0
440,AMAZONAS 5,2017-053A,2017-01-01,265.31908442154526,-0.000529093881622329,0.00028188326494615906,Satellite,communication,25.0,25.0,0
440,COSMOS 2251 DEB,1993-036ADX,1993-01-01,233.98518603149327,-0.9707473942861002,4.92551694627232e-05,Satellite,debris,25.0,25.0,0
440,FENGYUN 1C DEB,1999-025XY,1999-01-01,204.63041722463134,-0.5941412830237761,4.956180411573253e-05,Satellite,debris,25.0,25.0,0
441,ASIASAT 9,2017-057A,2017-01-01,4.832005666153338,4.4333919236898975e-06,0.00028179891793412074,Satellite,communication,25.0,25.0,0
441,COSMOS 2251 DEB,1993-036ADZ,1993-01-01,242.72782513552258,-1.0838626753208425,4.7637583700796266e-05,Satellite,debris,25.0,25.0,0
441,FENGYUN 1C DEB,1999-025XZ,1999-01-01,209.35332231934873,-0.8101318770731366,4.912827621121751e-05,Satellite,debris,25.0,25.0,0
442,COSMOS 2251 DEB,1993-036AEB,1993-01-01,338.835492224361,-0.494323012858102,4.747807479037333e-05,Satellite,debris,25.0,25.0,0
442,FENGYUN 1C DEB,1999-025YA,1999-01-01,53.678276727008395,1.3575841051963833,4.782705781053487e-05,Satellite,debris,25.0,25.0,0
443,BSAT-4A,2017-059B,2017-01-01,144.73470577494902,0.0006303232040002682,0.00028194300035468427,Satellite,communication,25.0,25.0,0
443,COSMOS 2251 DEB,1993-036AEC,1993-01-01,120.80103603310712,1.1484764639176073,4.737023572440117e-05,Satellite,debris,25.0,25.0,0
443,FENGYUN 1C DEB,1999-025YB,1999-01-01,136.43342463863956,1.212370086648234,4.884784038151705e-05,Satellite,debris,25.0,25.0,0
444,COSMOS 2251 DEB,1993-036AEE,1993-01-01,251.21429817452253,-1.1903841197760725,4.7327382990086323e-05,Satellite,debris,25.0,25.0,0
444,FENGYUN 1C DEB,1999-025YC,1999-01-01,158.03294791794562,0.6866015136748169,4.866615959201263e-05,Satellite,debris,25.0,25.0,0
444,SES-11 (ECHOSTAR 105),2017-063A,2017-01-01,241.4136490029203,-0.0008566322274025783,0.0002818771096987854,Satellite,communication,25.0,25.0,0
